,COCLSACT
45149,DID NOT USE COCAINE IN THE PAST 12 MOS
45150,NEVER USED COCAINE
45151,NEVER USED COCAINE
45152,NEVER USED COCAINE
45153,NEVER USED COCAINE
45154,NEVER USED COCAINE
45155,NEVER USED COCAINE
45156,DID NOT USE COCAINE IN THE PAST 12 MOS
45157,NEVER USED COCAINE
45158,NEVER USED COCAINE
45159,NEVER USED COCAINE
45160,NEVER USED COCAINE
45161,NEVER USED COCAINE
45162,NEVER USED COCAINE
45163,No
45164,NEVER USED COCAINE
45165,NEVER USED COCAINE
45166,NEVER USED COCAINE
45167,NEVER USED COCAINE
45168,NEVER USED COCAINE
45169,NEVER USED COCAINE
45170,NEVER USED COCAINE
45171,NEVER USED COCAINE
45172,DID NOT USE COCAINE IN THE PAST 12 MOS
45173,NEVER USED COCAINE
45174,NEVER USED COCAINE
45175,NEVER USED COCAINE
45176,DID NOT USE COCAINE IN THE PAST 12 MOS
45177,NEVER USED COCAINE
45178,NEVER USED COCAINE
45179,DID NOT USE COCAINE IN THE PAST 12 MOS
45180,NEVER USED COCAINE
45181,NEVER USED COCAINE
45182,NEVER USED COCAINE
45183,NEVER USED COCAINE
45184,NEVER USED COCAINE
45185,NEVER USED COCAINE
45186,DID NOT USE COCAINE IN THE PAST 12 MOS
45187,NEVER USED COCAINE
45188,DID NOT USE COCAINE IN THE PAST 12 MOS
45189,No
45190,NEVER USED COCAINE
45191,NEVER USED COCAINE
45192,NEVER USED COCAINE
45193,Yes
45194,NEVER USED COCAINE
45195,NEVER USED COCAINE
45196,NEVER USED COCAINE
45197,NEVER USED COCAINE
45198,NEVER USED COCAINE
45199,NEVER USED COCAINE
45200,NEVER USED COCAINE
45201,NEVER USED COCAINE
45202,NEVER USED COCAINE
45203,NEVER USED COCAINE
45204,NEVER USED COCAINE
45205,DID NOT USE COCAINE IN THE PAST 12 MOS
45206,NEVER USED COCAINE
45207,NEVER USED COCAINE
45208,NEVER USED COCAINE
45209,NEVER USED COCAINE
45210,NEVER USED COCAINE
45211,DID NOT USE COCAINE IN THE PAST 12 MOS
45212,NEVER USED COCAINE
45213,NEVER USED COCAINE
45214,NEVER USED COCAINE
45215,NEVER USED COCAINE
45216,DID NOT USE COCAINE IN THE PAST 12 MOS
45217,NEVER USED COCAINE
45218,NEVER USED COCAINE
45219,NEVER USED COCAINE
45220,NEVER USED COCAINE
45221,DID NOT USE COCAINE IN THE PAST 12 MOS
45222,NEVER USED COCAINE
45223,NEVER USED COCAINE
45224,NEVER USED COCAINE
45225,NEVER USED COCAINE
45226,NEVER USED COCAINE
45227,NEVER USED COCAINE
45228,NEVER USED COCAINE
45229,No
45230,NEVER USED COCAINE
45231,No
45232,NEVER USED COCAINE
45233,NEVER USED COCAINE
45234,NEVER USED COCAINE
45235,NEVER USED COCAINE
45236,NEVER USED COCAINE
45237,NEVER USED COCAINE
45238,NEVER USED COCAINE
45239,NEVER USED COCAINE
45240,NEVER USED COCAINE
45241,NEVER USED COCAINE
45242,NEVER USED COCAINE
45243,NEVER USED COCAINE
45244,NEVER USED COCAINE
45245,NEVER USED COCAINE
45246,NEVER USED COCAINE
45247,NEVER USED COCAINE
45248,NEVER USED COCAINE
45249,NEVER USED COCAINE
45250,NEVER USED COCAINE
45251,NEVER USED COCAINE
45252,NEVER USED COCAINE
45253,NEVER USED COCAINE
45254,NEVER USED COCAINE
45255,NEVER USED COCAINE
45256,NEVER USED COCAINE
45257,DID NOT USE COCAINE IN THE PAST 12 MOS
45258,DID NOT USE COCAINE IN THE PAST 12 MOS
45259,NEVER USED COCAINE
45260,NEVER USED COCAINE
45261,NEVER USED COCAINE
45262,NEVER USED COCAINE
45263,NEVER USED COCAINE
45264,NEVER USED COCAINE
45265,NEVER USED COCAINE
45266,NEVER USED COCAINE
45267,DID NOT USE COCAINE IN THE PAST 12 MOS
45268,NEVER USED COCAINE
45269,NEVER USED COCAINE
45270,DID NOT USE COCAINE IN THE PAST 12 MOS
45271,NEVER USED COCAINE
45272,NEVER USED COCAINE
45273,NEVER USED COCAINE
45274,NEVER USED COCAINE
45275,NEVER USED COCAINE
45276,NEVER USED COCAINE
45277,NEVER USED COCAINE
45278,NEVER USED COCAINE
45279,DID NOT USE COCAINE IN THE PAST 12 MOS
45280,NEVER USED COCAINE
45281,NEVER USED COCAINE
45282,NEVER USED COCAINE
45283,NEVER USED COCAINE
45284,NEVER USED COCAINE
45285,NEVER USED COCAINE
45286,NEVER USED COCAINE
45287,NEVER USED COCAINE
45288,No
45289,NEVER USED COCAINE
45290,NEVER USED COCAINE
45291,NEVER USED COCAINE
45292,NEVER USED COCAINE
45293,DID NOT USE COCAINE IN THE PAST 12 MOS
45294,NEVER USED COCAINE
45295,NEVER USED COCAINE
45296,NEVER USED COCAINE
45297,NEVER USED COCAINE
45298,NEVER USED COCAINE
45299,NEVER USED COCAINE
45300,NEVER USED COCAINE
45301,NEVER USED COCAINE
45302,DID NOT USE COCAINE IN THE PAST 12 MOS
45303,NEVER USED COCAINE
45304,NEVER USED COCAINE
45305,NEVER USED COCAINE
45306,No
45307,NEVER USED COCAINE
45308,NEVER USED COCAINE
45309,NEVER USED COCAINE
45310,NEVER USED COCAINE
45311,NEVER USED COCAINE
45312,NEVER USED COCAINE
45313,NEVER USED COCAINE
45314,NEVER USED COCAINE
45315,NEVER USED COCAINE
45316,NEVER USED COCAINE
45317,DID NOT USE COCAINE IN THE PAST 12 MOS
45318,NEVER USED COCAINE
45319,NEVER USED COCAINE
45320,NEVER USED COCAINE
45321,NEVER USED COCAINE
45322,NEVER USED COCAINE
45323,NEVER USED COCAINE
45324,NEVER USED COCAINE
45325,NEVER USED COCAINE
45326,DID NOT USE COCAINE IN THE PAST 12 MOS
45327,NEVER USED COCAINE
45328,NEVER USED COCAINE
45329,No
45330,NEVER USED COCAINE
45331,NEVER USED COCAINE
45332,NEVER USED COCAINE
45333,NEVER USED COCAINE
45334,NEVER USED COCAINE
45335,NEVER USED COCAINE
45336,NEVER USED COCAINE
45337,No
45338,NEVER USED COCAINE
45339,No
45340,NEVER USED COCAINE
45341,NEVER USED COCAINE
45342,NEVER USED COCAINE
45343,NEVER USED COCAINE
45344,NEVER USED COCAINE
45345,NEVER USED COCAINE
45346,NEVER USED COCAINE
45347,NEVER USED COCAINE
45348,NEVER USED COCAINE
45349,NEVER USED COCAINE
45350,No
45351,NEVER USED COCAINE
45352,DID NOT USE COCAINE IN THE PAST 12 MOS
45353,NEVER USED COCAINE
45354,NEVER USED COCAINE
45355,NEVER USED COCAINE
45356,NEVER USED COCAINE
45357,NEVER USED COCAINE
45358,NEVER USED COCAINE
45359,NEVER USED COCAINE
45360,NEVER USED COCAINE
45361,NEVER USED COCAINE
45362,NEVER USED COCAINE
45363,NEVER USED COCAINE
45364,NEVER USED COCAINE
45365,NEVER USED COCAINE
45366,DID NOT USE COCAINE IN THE PAST 12 MOS
45367,NEVER USED COCAINE
45368,NEVER USED COCAINE
45369,NEVER USED COCAINE
45370,NEVER USED COCAINE
45371,NEVER USED COCAINE
45372,NEVER USED COCAINE
45373,NEVER USED COCAINE
45374,NEVER USED COCAINE
45375,NEVER USED COCAINE
45376,NEVER USED COCAINE
45377,NEVER USED COCAINE
45378,NEVER USED COCAINE
45379,NEVER USED COCAINE
45380,NEVER USED COCAINE
45381,NEVER USED COCAINE
45382,No
45383,NEVER USED COCAINE
45384,NEVER USED COCAINE
45385,NEVER USED COCAINE
45386,NEVER USED COCAINE
45387,NEVER USED COCAINE
45388,NEVER USED COCAINE
45389,DID NOT USE COCAINE IN THE PAST 12 MOS
45390,NEVER USED COCAINE
45391,NEVER USED COCAINE
45392,NEVER USED COCAINE
45393,NEVER USED COCAINE
45394,NEVER USED COCAINE
45395,NEVER USED COCAINE
45396,NEVER USED COCAINE
45397,NEVER USED COCAINE
45398,NEVER USED COCAINE
45399,NEVER USED COCAINE
45400,Yes
45401,NEVER USED COCAINE
45402,NEVER USED COCAINE
45403,NEVER USED COCAINE
45404,NEVER USED COCAINE
45405,DID NOT USE COCAINE IN THE PAST 12 MOS
45406,NEVER USED COCAINE
45407,NEVER USED COCAINE
45408,NEVER USED COCAINE
45409,NEVER USED COCAINE
45410,No
45411,NEVER USED COCAINE
45412,NEVER USED COCAINE
45413,NEVER USED COCAINE
45414,NEVER USED COCAINE
45415,NEVER USED COCAINE
45416,NEVER USED COCAINE
45417,NEVER USED COCAINE
45418,NEVER USED COCAINE
45419,NEVER USED COCAINE
45420,NEVER USED COCAINE
45421,NEVER USED COCAINE
45422,No
45423,NEVER USED COCAINE
45424,NEVER USED COCAINE
45425,NEVER USED COCAINE
45426,NEVER USED COCAINE
45427,NEVER USED COCAINE
45428,NEVER USED COCAINE
45429,DID NOT USE COCAINE IN THE PAST 12 MOS
45430,NEVER USED COCAINE
45431,NEVER USED COCAINE
45432,NEVER USED COCAINE
45433,DID NOT USE COCAINE IN THE PAST 12 MOS
45434,NEVER USED COCAINE
45435,NEVER USED COCAINE
45436,NEVER USED COCAINE
45437,NEVER USED COCAINE
45438,NEVER USED COCAINE
45439,NEVER USED COCAINE
45440,NEVER USED COCAINE
45441,NEVER USED COCAINE
45442,NEVER USED COCAINE
45443,NEVER USED COCAINE
45444,NEVER USED COCAINE
45445,NEVER USED COCAINE
45446,NEVER USED COCAINE
45447,NEVER USED COCAINE
45448,NEVER USED COCAINE
45449,NEVER USED COCAINE
45450,No
45451,NEVER USED COCAINE
45452,DID NOT USE COCAINE IN THE PAST 12 MOS
45453,NEVER USED COCAINE
45454,NEVER USED COCAINE
45455,NEVER USED COCAINE
45456,NEVER USED COCAINE
45457,NEVER USED COCAINE
45458,NEVER USED COCAINE
45459,NEVER USED COCAINE
45460,NEVER USED COCAINE
45461,NEVER USED COCAINE
45462,NEVER USED COCAINE
45463,DID NOT USE COCAINE IN THE PAST 12 MOS
45464,NEVER USED COCAINE
45465,NEVER USED COCAINE
45466,NEVER USED COCAINE
45467,NEVER USED COCAINE
45468,NEVER USED COCAINE
45469,NEVER USED COCAINE
45470,NEVER USED COCAINE
45471,NEVER USED COCAINE
45472,NEVER USED COCAINE
45473,NEVER USED COCAINE
45474,NEVER USED COCAINE
45475,NEVER USED COCAINE
45476,NEVER USED COCAINE
45477,NEVER USED COCAINE
45478,NEVER USED COCAINE
45479,NEVER USED COCAINE
45480,DID NOT USE COCAINE IN THE PAST 12 MOS
45481,NEVER USED COCAINE
45482,NEVER USED COCAINE
45483,NEVER USED COCAINE
45484,NEVER USED COCAINE
45485,NEVER USED COCAINE
45486,NEVER USED COCAINE
45487,NEVER USED COCAINE
45488,NEVER USED COCAINE
45489,NEVER USED COCAINE
45490,DID NOT USE COCAINE IN THE PAST 12 MOS
45491,NEVER USED COCAINE
45492,NEVER USED COCAINE
45493,DID NOT USE COCAINE IN THE PAST 12 MOS
45494,NEVER USED COCAINE
45495,NEVER USED COCAINE
45496,NEVER USED COCAINE
45497,NEVER USED COCAINE
45498,NEVER USED COCAINE
45499,DID NOT USE COCAINE IN THE PAST 12 MOS
45500,NEVER USED COCAINE
45501,NEVER USED COCAINE
45502,NEVER USED COCAINE
45503,NEVER USED COCAINE
45504,NEVER USED COCAINE
45505,NEVER USED COCAINE
45506,NEVER USED COCAINE
45507,NEVER USED COCAINE
45508,NEVER USED COCAINE
45509,NEVER USED COCAINE
45510,NEVER USED COCAINE
45511,No
45512,NEVER USED COCAINE
45513,DID NOT USE COCAINE IN THE PAST 12 MOS
45514,NEVER USED COCAINE
45515,NEVER USED COCAINE
45516,NEVER USED COCAINE
45517,DID NOT USE COCAINE IN THE PAST 12 MOS
45518,NEVER USED COCAINE
45519,NEVER USED COCAINE
45520,DID NOT USE COCAINE IN THE PAST 12 MOS
45521,NEVER USED COCAINE
45522,NEVER USED COCAINE
45523,NEVER USED COCAINE
45524,NEVER USED COCAINE
45525,NEVER USED COCAINE
45526,NEVER USED COCAINE
45527,NEVER USED COCAINE
45528,NEVER USED COCAINE
45529,NEVER USED COCAINE
45530,NEVER USED COCAINE
45531,NEVER USED COCAINE
45532,NEVER USED COCAINE
45533,NEVER USED COCAINE
45534,NEVER USED COCAINE
45535,NEVER USED COCAINE
45536,NEVER USED COCAINE
45537,NEVER USED COCAINE
45538,NEVER USED COCAINE
45539,NEVER USED COCAINE
45540,NEVER USED COCAINE
45541,No
45542,NEVER USED COCAINE
45543,NEVER USED COCAINE
45544,NEVER USED COCAINE
45545,NEVER USED COCAINE
45546,NEVER USED COCAINE
45547,NEVER USED COCAINE
45548,NEVER USED COCAINE
45549,NEVER USED COCAINE
45550,NEVER USED COCAINE
45551,NEVER USED COCAINE
45552,No
45553,NEVER USED COCAINE
45554,NEVER USED COCAINE
45555,NEVER USED COCAINE
45556,NEVER USED COCAINE
45557,DID NOT USE COCAINE IN THE PAST 12 MOS
45558,NEVER USED COCAINE
45559,BLANK (NO ANSWER)
45560,No
45561,NEVER USED COCAINE
45562,NEVER USED COCAINE
45563,NEVER USED COCAINE
45564,NEVER USED COCAINE
45565,NEVER USED COCAINE
45566,NEVER USED COCAINE
45567,NEVER USED COCAINE
45568,NEVER USED COCAINE
45569,NEVER USED COCAINE
45570,DID NOT USE COCAINE IN THE PAST 12 MOS
45571,NEVER USED COCAINE
45572,NEVER USED COCAINE
45573,NEVER USED COCAINE
45574,NEVER USED COCAINE
45575,NEVER USED COCAINE
45576,NEVER USED COCAINE
45577,NEVER USED COCAINE
45578,DID NOT USE COCAINE IN THE PAST 12 MOS
45579,NEVER USED COCAINE
45580,NEVER USED COCAINE
45581,DID NOT USE COCAINE IN THE PAST 12 MOS
45582,NEVER USED COCAINE
45583,DID NOT USE COCAINE IN THE PAST 12 MOS
45584,NEVER USED COCAINE
45585,NEVER USED COCAINE
45586,NEVER USED COCAINE
45587,NEVER USED COCAINE
45588,NEVER USED COCAINE
45589,NEVER USED COCAINE
45590,NEVER USED COCAINE
45591,NEVER USED COCAINE
45592,NEVER USED COCAINE
45593,NEVER USED COCAINE
45594,NEVER USED COCAINE
45595,NEVER USED COCAINE
45596,NEVER USED COCAINE
45597,NEVER USED COCAINE
45598,NEVER USED COCAINE
45599,NEVER USED COCAINE
45600,NEVER USED COCAINE
45601,NEVER USED COCAINE
45602,NEVER USED COCAINE
45603,NEVER USED COCAINE
45604,NEVER USED COCAINE
45605,NEVER USED COCAINE
45606,NEVER USED COCAINE
45607,NEVER USED COCAINE
45608,NEVER USED COCAINE
45609,NEVER USED COCAINE
45610,NEVER USED COCAINE
45611,NEVER USED COCAINE
45612,NEVER USED COCAINE
45613,NEVER USED COCAINE
45614,NEVER USED COCAINE
45615,NEVER USED COCAINE
45616,NEVER USED COCAINE
45617,NEVER USED COCAINE
45618,NEVER USED COCAINE
45619,NEVER USED COCAINE
45620,NEVER USED COCAINE
45621,DID NOT USE COCAINE IN THE PAST 12 MOS
45622,DID NOT USE COCAINE IN THE PAST 12 MOS
45623,DID NOT USE COCAINE IN THE PAST 12 MOS
45624,No
45625,NEVER USED COCAINE
45626,NEVER USED COCAINE
45627,NEVER USED COCAINE
45628,NEVER USED COCAINE
45629,NEVER USED COCAINE
45630,NEVER USED COCAINE
45631,NEVER USED COCAINE
45632,DID NOT USE COCAINE IN THE PAST 12 MOS
45633,NEVER USED COCAINE
45634,NEVER USED COCAINE
45635,NEVER USED COCAINE
45636,NEVER USED COCAINE
45637,NEVER USED COCAINE
45638,NEVER USED COCAINE
45639,NEVER USED COCAINE
45640,NEVER USED COCAINE
45641,NEVER USED COCAINE
45642,NEVER USED COCAINE
45643,NEVER USED COCAINE
45644,NEVER USED COCAINE
45645,NEVER USED COCAINE
45646,NEVER USED COCAINE
45647,NEVER USED COCAINE
45648,NEVER USED COCAINE
45649,NEVER USED COCAINE
45650,NEVER USED COCAINE
45651,NEVER USED COCAINE
45652,NEVER USED COCAINE
45653,DID NOT USE COCAINE IN THE PAST 12 MOS
45654,NEVER USED COCAINE
45655,NEVER USED COCAINE
45656,NEVER USED COCAINE
45657,NEVER USED COCAINE
45658,NEVER USED COCAINE
45659,NEVER USED COCAINE
45660,NEVER USED COCAINE
45661,NEVER USED COCAINE
45662,NEVER USED COCAINE
45663,NEVER USED COCAINE
45664,NEVER USED COCAINE
45665,NEVER USED COCAINE
45666,NEVER USED COCAINE
45667,NEVER USED COCAINE
45668,NEVER USED COCAINE
45669,NEVER USED COCAINE
45670,NEVER USED COCAINE
45671,NEVER USED COCAINE
45672,NEVER USED COCAINE
45673,DID NOT USE COCAINE IN THE PAST 12 MOS
45674,NEVER USED COCAINE
45675,NEVER USED COCAINE
45676,NEVER USED COCAINE
45677,NEVER USED COCAINE
45678,NEVER USED COCAINE
45679,NEVER USED COCAINE
45680,NEVER USED COCAINE
45681,NEVER USED COCAINE
45682,NEVER USED COCAINE
45683,NEVER USED COCAINE
45684,NEVER USED COCAINE
45685,NEVER USED COCAINE
45686,No
45687,NEVER USED COCAINE
45688,NEVER USED COCAINE
45689,NEVER USED COCAINE
45690,NEVER USED COCAINE
45691,NEVER USED COCAINE
45692,NEVER USED COCAINE
45693,NEVER USED COCAINE
45694,NEVER USED COCAINE
45695,NEVER USED COCAINE
45696,DID NOT USE COCAINE IN THE PAST 12 MOS
45697,NEVER USED COCAINE
45698,NEVER USED COCAINE
45699,NEVER USED COCAINE
45700,NEVER USED COCAINE
45701,NEVER USED COCAINE
45702,NEVER USED COCAINE
45703,NEVER USED COCAINE
45704,NEVER USED COCAINE
45705,NEVER USED COCAINE
45706,NEVER USED COCAINE
45707,DID NOT USE COCAINE IN THE PAST 12 MOS
45708,NEVER USED COCAINE
45709,NEVER USED COCAINE
45710,No
45711,DID NOT USE COCAINE IN THE PAST 12 MOS
45712,NEVER USED COCAINE
45713,NEVER USED COCAINE
45714,NEVER USED COCAINE
45715,NEVER USED COCAINE
45716,NEVER USED COCAINE
45717,NEVER USED COCAINE
45718,DID NOT USE COCAINE IN THE PAST 12 MOS
45719,NEVER USED COCAINE
45720,NEVER USED COCAINE
45721,NEVER USED COCAINE
45722,NEVER USED COCAINE
45723,NEVER USED COCAINE
45724,NEVER USED COCAINE
45725,NEVER USED COCAINE
45726,No
45727,NEVER USED COCAINE
45728,NEVER USED COCAINE
45729,NEVER USED COCAINE
45730,No
45731,NEVER USED COCAINE
45732,NEVER USED COCAINE
45733,NEVER USED COCAINE
45734,NEVER USED COCAINE
45735,NEVER USED COCAINE
45736,NEVER USED COCAINE
45737,NEVER USED COCAINE
45738,NEVER USED COCAINE
45739,NEVER USED COCAINE
45740,NEVER USED COCAINE
45741,NEVER USED COCAINE
45742,NEVER USED COCAINE
45743,NEVER USED COCAINE
45744,No
45745,NEVER USED COCAINE
45746,NEVER USED COCAINE
45747,NEVER USED COCAINE
45748,DID NOT USE COCAINE IN THE PAST 12 MOS
45749,No
45750,NEVER USED COCAINE
45751,NEVER USED COCAINE
45752,NEVER USED COCAINE
45753,NEVER USED COCAINE
45754,NEVER USED COCAINE
45755,NEVER USED COCAINE
45756,NEVER USED COCAINE
45757,NEVER USED COCAINE
45758,NEVER USED COCAINE
45759,NEVER USED COCAINE
45760,NEVER USED COCAINE
45761,NEVER USED COCAINE
45762,No
45763,NEVER USED COCAINE
45764,NEVER USED COCAINE
45765,NEVER USED COCAINE
45766,NEVER USED COCAINE
45767,NEVER USED COCAINE
45768,DID NOT USE COCAINE IN THE PAST 12 MOS
45769,NEVER USED COCAINE
45770,NEVER USED COCAINE
45771,NEVER USED COCAINE
45772,NEVER USED COCAINE
45773,DID NOT USE COCAINE IN THE PAST 12 MOS
45774,NEVER USED COCAINE
45775,No
45776,DID NOT USE COCAINE IN THE PAST 12 MOS
45777,NEVER USED COCAINE
45778,NEVER USED COCAINE
45779,NEVER USED COCAINE
45780,NEVER USED COCAINE
45781,NEVER USED COCAINE
45782,NEVER USED COCAINE
45783,NEVER USED COCAINE
45784,NEVER USED COCAINE
45785,No
45786,NEVER USED COCAINE
45787,No
45788,NEVER USED COCAINE
45789,NEVER USED COCAINE
45790,NEVER USED COCAINE
45791,NEVER USED COCAINE
45792,NEVER USED COCAINE
45793,DID NOT USE COCAINE IN THE PAST 12 MOS
45794,NEVER USED COCAINE
45795,NEVER USED COCAINE
45796,NEVER USED COCAINE
45797,NEVER USED COCAINE
45798,NEVER USED COCAINE
45799,DID NOT USE COCAINE IN THE PAST 12 MOS
45800,NEVER USED COCAINE
45801,NEVER USED COCAINE
45802,NEVER USED COCAINE
45803,NEVER USED COCAINE
45804,NEVER USED COCAINE
45805,DID NOT USE COCAINE IN THE PAST 12 MOS
45806,NEVER USED COCAINE
45807,No
45808,NEVER USED COCAINE
45809,NEVER USED COCAINE
45810,NEVER USED COCAINE
45811,NEVER USED COCAINE
45812,DID NOT USE COCAINE IN THE PAST 12 MOS
45813,NEVER USED COCAINE
45814,NEVER USED COCAINE
45815,NEVER USED COCAINE
45816,NEVER USED COCAINE
45817,NEVER USED COCAINE
45818,NEVER USED COCAINE
45819,DID NOT USE COCAINE IN THE PAST 12 MOS
45820,NEVER USED COCAINE
45821,NEVER USED COCAINE
45822,DID NOT USE COCAINE IN THE PAST 12 MOS
45823,NEVER USED COCAINE
45824,NEVER USED COCAINE
45825,NEVER USED COCAINE
45826,NEVER USED COCAINE
45827,NEVER USED COCAINE
45828,NEVER USED COCAINE
45829,NEVER USED COCAINE
45830,NEVER USED COCAINE
45831,NEVER USED COCAINE
45832,NEVER USED COCAINE
45833,NEVER USED COCAINE
45834,NEVER USED COCAINE
45835,NEVER USED COCAINE
45836,NEVER USED COCAINE
45837,NEVER USED COCAINE
45838,NEVER USED COCAINE
45839,NEVER USED COCAINE
45840,NEVER USED COCAINE
45841,NEVER USED COCAINE
45842,NEVER USED COCAINE
45843,NEVER USED COCAINE
45844,NEVER USED COCAINE
45845,DID NOT USE COCAINE IN THE PAST 12 MOS
45846,NEVER USED COCAINE
45847,NEVER USED COCAINE
45848,DID NOT USE COCAINE IN THE PAST 12 MOS
45849,DID NOT USE COCAINE IN THE PAST 12 MOS
45850,No
45851,NEVER USED COCAINE
45852,NEVER USED COCAINE
45853,NEVER USED COCAINE
45854,NEVER USED COCAINE
45855,NEVER USED COCAINE
45856,DID NOT USE COCAINE IN THE PAST 12 MOS
45857,NEVER USED COCAINE
45858,NEVER USED COCAINE
45859,NEVER USED COCAINE
45860,NEVER USED COCAINE
45861,NEVER USED COCAINE
45862,NEVER USED COCAINE
45863,NEVER USED COCAINE
45864,NEVER USED COCAINE
45865,NEVER USED COCAINE
45866,NEVER USED COCAINE
45867,No
45868,NEVER USED COCAINE
45869,NEVER USED COCAINE
45870,NEVER USED COCAINE
45871,NEVER USED COCAINE
45872,NEVER USED COCAINE
45873,NEVER USED COCAINE
45874,No
45875,NEVER USED COCAINE
45876,NEVER USED COCAINE
45877,NEVER USED COCAINE
45878,DID NOT USE COCAINE IN THE PAST 12 MOS
45879,NEVER USED COCAINE
45880,NEVER USED COCAINE
45881,NEVER USED COCAINE
45882,No
45883,NEVER USED COCAINE
45884,NEVER USED COCAINE
45885,NEVER USED COCAINE
45886,NEVER USED COCAINE
45887,DID NOT USE COCAINE IN THE PAST 12 MOS
45888,NEVER USED COCAINE
45889,NEVER USED COCAINE
45890,NEVER USED COCAINE
45891,NEVER USED COCAINE
45892,NEVER USED COCAINE
45893,DID NOT USE COCAINE IN THE PAST 12 MOS
45894,NEVER USED COCAINE
45895,NEVER USED COCAINE
45896,NEVER USED COCAINE
45897,NEVER USED COCAINE
45898,NEVER USED COCAINE
45899,NEVER USED COCAINE
45900,NEVER USED COCAINE
45901,NEVER USED COCAINE
45902,NEVER USED COCAINE
45903,DID NOT USE COCAINE IN THE PAST 12 MOS
45904,NEVER USED COCAINE
45905,NEVER USED COCAINE
45906,NEVER USED COCAINE
45907,NEVER USED COCAINE
45908,NEVER USED COCAINE
45909,DID NOT USE COCAINE IN THE PAST 12 MOS
45910,NEVER USED COCAINE
45911,DID NOT USE COCAINE IN THE PAST 12 MOS
45912,NEVER USED COCAINE
45913,NEVER USED COCAINE
45914,NEVER USED COCAINE
45915,NEVER USED COCAINE
45916,NEVER USED COCAINE
45917,NEVER USED COCAINE
45918,NEVER USED COCAINE
45919,NEVER USED COCAINE
45920,NEVER USED COCAINE
45921,NEVER USED COCAINE
45922,NEVER USED COCAINE
45923,DID NOT USE COCAINE IN THE PAST 12 MOS
45924,NEVER USED COCAINE
45925,NEVER USED COCAINE
45926,DID NOT USE COCAINE IN THE PAST 12 MOS
45927,NEVER USED COCAINE
45928,NEVER USED COCAINE
45929,NEVER USED COCAINE
45930,NEVER USED COCAINE
45931,NEVER USED COCAINE
45932,NEVER USED COCAINE
45933,NEVER USED COCAINE
45934,NEVER USED COCAINE
45935,NEVER USED COCAINE
45936,NEVER USED COCAINE
45937,NEVER USED COCAINE
45938,NEVER USED COCAINE
45939,NEVER USED COCAINE
45940,NEVER USED COCAINE
45941,DID NOT USE COCAINE IN THE PAST 12 MOS
45942,NEVER USED COCAINE
45943,NEVER USED COCAINE
45944,NEVER USED COCAINE
45945,DID NOT USE COCAINE IN THE PAST 12 MOS
45946,NEVER USED COCAINE
45947,No
45948,NEVER USED COCAINE
45949,NEVER USED COCAINE
45950,NEVER USED COCAINE
45951,NEVER USED COCAINE
45952,NEVER USED COCAINE
45953,NEVER USED COCAINE
45954,NEVER USED COCAINE
45955,NEVER USED COCAINE
45956,NEVER USED COCAINE
45957,NEVER USED COCAINE
45958,NEVER USED COCAINE
45959,NEVER USED COCAINE
45960,NEVER USED COCAINE
45961,NEVER USED COCAINE
45962,NEVER USED COCAINE
45963,NEVER USED COCAINE
45964,NEVER USED COCAINE
45965,NEVER USED COCAINE
45966,NEVER USED COCAINE
45967,NEVER USED COCAINE
45968,NEVER USED COCAINE
45969,NEVER USED COCAINE
45970,NEVER USED COCAINE
45971,NEVER USED COCAINE
45972,NEVER USED COCAINE
45973,NEVER USED COCAINE
45974,NEVER USED COCAINE
45975,NEVER USED COCAINE
45976,NEVER USED COCAINE
45977,NEVER USED COCAINE
45978,NEVER USED COCAINE
45979,DID NOT USE COCAINE IN THE PAST 12 MOS
45980,NEVER USED COCAINE
45981,NEVER USED COCAINE
45982,NEVER USED COCAINE
45983,NEVER USED COCAINE
45984,NEVER USED COCAINE
45985,NEVER USED COCAINE
45986,DID NOT USE COCAINE IN THE PAST 12 MOS
45987,NEVER USED COCAINE
45988,NEVER USED COCAINE
45989,NEVER USED COCAINE
45990,NEVER USED COCAINE
45991,NEVER USED COCAINE
45992,NEVER USED COCAINE
45993,NEVER USED COCAINE
45994,NEVER USED COCAINE
45995,NEVER USED COCAINE
45996,NEVER USED COCAINE
45997,NEVER USED COCAINE
45998,NEVER USED COCAINE
45999,NEVER USED COCAINE
46000,NEVER USED COCAINE
46001,NEVER USED COCAINE
46002,NEVER USED COCAINE
46003,DID NOT USE COCAINE IN THE PAST 12 MOS
46004,NEVER USED COCAINE
46005,NEVER USED COCAINE
46006,NEVER USED COCAINE
46007,NEVER USED COCAINE
46008,NEVER USED COCAINE
46009,NEVER USED COCAINE
46010,NEVER USED COCAINE
46011,DID NOT USE COCAINE IN THE PAST 12 MOS
46012,No
46013,NEVER USED COCAINE
46014,NEVER USED COCAINE
46015,NEVER USED COCAINE
46016,NEVER USED COCAINE
46017,NEVER USED COCAINE
46018,NEVER USED COCAINE
46019,NEVER USED COCAINE
46020,NEVER USED COCAINE
46021,NEVER USED COCAINE
46022,NEVER USED COCAINE
46023,NEVER USED COCAINE
46024,DID NOT USE COCAINE IN THE PAST 12 MOS
46025,NEVER USED COCAINE
46026,NEVER USED COCAINE
46027,DID NOT USE COCAINE IN THE PAST 12 MOS
46028,NEVER USED COCAINE
46029,NEVER USED COCAINE
46030,NEVER USED COCAINE
46031,NEVER USED COCAINE
